MALE_1,AGE_1,AGE_2,AGE_3,AGE_4,INCOME_0,INCOME_1,INCOME_2,FIRST_1,WHO_1,WHO_2,PURPOSE_1,PURPOSE_2,PURPOSE_3,LUGGAGE_1,LUGGAGE_2,GA_1,TRAIN_TT,TRAIN_HE,TRAIN_CO,SM_TT,SM_HE,SM_SEATS,SM_CO,CAR_TT,CAR_CO,CHOICE,CAR_AV
1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.96,0.6,0.64,0.8200000000000001,0.2,0.0,0.66,1.36,0.84,1,1
1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,2.64,0.3,1.31,0.93,0.3,0.0,1.5,2.08,2.79,1,1
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.16,0.3,0.22,0.42,0.2,0.0,0.32,0.78,0.4,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1.93,1.2,1.81,1.23,0.3,0.0,1.94,1.36,1.43,2,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2.58,0.3,0.0,1.57,0.2,0.0,0.0,2.16,0.76,0,1
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.92,0.6,0.63,0.41000000000000003,0.1,0.0,0.8,1.04,0.65,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0.93,0.3,0.0,0.49,0.2,0.0,0.0,0.48,0.8,0,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.16,0.6,0.4,0.61,0.3,0.0,0.52,1.35,1.0,1,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2.22,0.3,0.45,0.71,0.2,0.0,0.8,2.08,0.9500000000000001,1,1
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.73,0.3,0.54,0.59,0.3,0.0,0.64,2.21,0.8,1,1
1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1.25,0.6,1.6300000000000001,0.44,0.2,0.0,1.69,0.96,0.64,2,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,3.5100000000000002,0.6,2.13,1.28,0.2,0.0,2.45,2.5,2.08,1,1
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0.92,0.6,1.43,0.34,0.2,0.0,1.55,0.72,0.48,2,1
1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.0,1.2,0.56,0.63,0.1,0.0,0.78,1.9000000000000001,0.84,1,1
1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.06,1.2,0.23,0.34,0.3,0.0,0.23,0.9,0.65,1,1
1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0.88,0.3,0.0,0.46,0.3,0.0,0.0,0.6,0.7000000000000001,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.06,0.3,0.6,1.58,0.2,0.0,0.72,1.6,1.1,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.18,0.6,0.23,0.49,0.2,0.0,0.28,0.8,0.52,1,1
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1.01,0.3,0.54,0.46,0.1,0.0,0.65,0.72,0.5,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.1500000000000001,0.3,0.74,0.8,0.3,0.0,0.8,0.64,0.71,2,1
0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.9500000000000001,0.3,0.0,0.46,0.1,0.0,0.0,0.0,0.0,1,0
1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0.92,0.3,0.0,0.37,0.1,1.0,0.0,0.72,1.75,1,1
1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1.5,0.3,1.94,1.1,0.1,0.0,1.98,1.82,1.1,1,1
1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2.99,0.6,2.13,1.87,0.3,0.0,2.93,2.08,2.14,2,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.94,0.3,0.52,1.01,0.2,0.0,0.7000000000000001,1.12,0.68,2,1
1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1.69,0.6,0.76,0.65,0.3,1.0,1.09,1.12,1.17,1,1
1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.4,1.2,1.08,1.45,0.1,0.0,1.32,2.21,1.49,2,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.85,0.3,0.45,0.77,0.1,1.0,0.6,1.28,0.9500000000000001,1,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2.36,0.3,1.48,0.71,0.3,0.0,1.6500000000000001,1.52,1.69,1,1
1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.52,0.3,0.39,0.97,0.1,0.0,0.45,0.72,0.5,2,1
1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.16,0.3,1.1500000000000001,0.87,0.1,0.0,1.32,1.84,1.55,1,1
1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2.57,0.6,4.32,1.04,0.2,0.0,5.76,1.8,1.95,0,1
1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1.18,0.3,0.71,0.78,0.2,0.0,0.92,0.8,1.1500000000000001,1,1
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.34,0.3,0.81,0.98,0.3,0.0,0.9500000000000001,1.1,0.65,2,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.66,0.3,2.23,0.45,0.2,0.0,3.5700000000000003,0.0,0.0,0,0
1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.02,0.6,1.67,1.1500000000000001,0.3,0.0,2.54,1.5,1.0,2,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1.3800000000000001,1.2,0.0,0.66,0.2,1.0,0.0,0.0,0.0,0,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.17,0.3,0.32,0.62,0.1,1.0,0.38,0.0,0.0,1,0
1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2.24,0.3,1.8900000000000001,0.88,0.1,0.0,2.1,2.0,1.08,2,1
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1.03,1.2,0.0,0.31,0.3,1.0,0.0,0.8,0.4,2,1
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1.26,1.2,1.17,0.68,0.1,0.0,1.62,0.9,0.52,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0.92,1.2,0.89,0.39,0.2,0.0,1.11,0.78,0.3,2,1
1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2.24,0.3,0.85,1.92,0.1,0.0,0.84,1.43,0.84,1,1
1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2.4,1.2,0.8300000000000001,1.07,0.2,0.0,1.05,1.44,1.12,2,1
1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.12,0.3,0.22,0.56,0.3,1.0,0.29,0.0,0.0,1,0
1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1.26,0.6,0.42,0.71,0.3,0.0,0.54,1.1,0.7000000000000001,2,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1.12,1.2,0.0,0.4,0.3,1.0,0.0,0.7000000000000001,0.3,0,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0.92,1.2,0.6,0.41000000000000003,0.3,0.0,0.71,0.72,0.78,2,1
1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.41,0.3,0.89,0.71,0.2,0.0,1.09,1.3,1.3,1,1
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2.39,0.6,0.89,1.98,0.3,0.0,1.1400000000000001,1.04,1.04,2,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2.05,1.2,1.06,1.22,0.1,0.0,1.4000000000000001,1.2,0.9,1,1
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.86,0.6,0.0,0.72,0.2,1.0,0.0,1.56,0.7000000000000001,0,1
1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,4.75,0.6,1.46,4.0600000000000005,0.2,0.0,1.61,4.29,2.2,0,1
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.9100000000000001,0.6,0.97,1.11,0.2,0.0,1.09,2.6,1.1500000000000001,1,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1.25,1.2,0.0,0.81,0.1,0.0,0.0,0.0,0.0,0,0
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,2.45,1.2,1.1,0.99,0.3,0.0,1.18,1.6,1.1,1,1
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0.85,0.3,0.6,0.37,0.2,0.0,0.84,0.72,0.52,2,1
0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.12,0.3,1.09,0.71,0.3,0.0,1.3,1.1,0.9,2,1
1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.82,0.3,0.74,0.63,0.1,0.0,0.78,2.47,1.36,1,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1.01,0.6,0.0,0.31,0.1,0.0,0.0,0.0,0.0,0,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.87,0.6,0.58,1.99,0.1,0.0,0.66,2.47,1.56,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1.42,0.3,1.22,1.08,0.3,0.0,1.36,1.4000000000000001,1.05,1,1
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.05,1.2,0.28,0.47000000000000003,0.1,0.0,0.4,0.9,0.4,1,1
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.47000000000000003,0.3,0.16,0.23,0.1,1.0,0.19,0.0,0.0,1,0
0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1.49,1.2,0.68,0.91,0.1,0.0,0.9,1.1,0.4,2,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0.98,0.3,1.7,0.5,0.1,0.0,1.76,1.3,0.84,1,1
0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.53,0.6,3.08,0.34,0.1,1.0,3.34,0.6,0.32,1,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,2.36,0.6,2.52,0.81,0.3,0.0,3.37,2.73,1.08,2,1
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.2800000000000002,0.6,0.45,1.12,0.2,0.0,0.56,1.4000000000000001,0.97,1,1
1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.78,1.2,0.12,1.27,0.3,0.0,0.14,1.04,1.23,1,1
1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1.93,1.2,1.76,0.56,0.1,0.0,2.45,2.21,1.62,0,1
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.73,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1,0
0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2.0300000000000002,0.6,1.98,0.9500000000000001,0.3,0.0,2.74,1.9000000000000001,1.25,2,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1.51,0.6,0.5,1.08,0.3,0.0,0.62,1.6,0.8,0,1
1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1.12,0.3,0.78,0.61,0.2,0.0,0.99,0.9,0.78,2,1
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2.65,0.6,0.84,1.68,0.1,0.0,0.9,1.28,0.8,2,1
1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.85,0.6,0.63,0.34,0.3,0.0,0.91,0.72,0.71,1,1
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1.72,0.6,0.0,0.67,0.1,0.0,0.0,0.0,0.0,1,0
1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0.71,1.2,0.0,0.38,0.3,1.0,0.0,0.0,0.0,1,0
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.34,0.6,1.6300000000000001,0.61,0.3,0.0,1.98,1.04,0.44,2,1
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2.85,0.3,0.64,1.3900000000000001,0.1,0.0,0.72,2.8000000000000003,1.36,1,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.68,1.2,1.11,0.74,0.2,0.0,1.32,1.8,1.23,1,1
1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.24,0.6,0.43,0.54,0.3,0.0,0.5700000000000001,1.04,0.52,2,1
0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1.52,1.2,2.66,0.99,0.2,0.0,2.89,0.0,0.0,1,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.97,0.6,0.2,0.48,0.1,0.0,0.26,0.0,0.0,1,0
1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1.25,0.3,0.61,0.49,0.1,0.0,0.71,0.96,0.75,1,1
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.31,1.2,1.08,0.75,0.1,0.0,1.32,0.96,0.7000000000000001,2,1
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6,1.2,0.89,1.24,0.1,0.0,0.97,0.8,0.6,2,1
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.85,0.3,0.72,0.34,0.1,0.0,0.78,1.43,0.78,1,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.41,0.3,0.62,2.02,0.1,0.0,0.66,2.0,1.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.26,0.3,0.0,0.8300000000000001,0.1,0.0,0.0,0.0,0.0,1,0
1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0.96,0.6,0.0,0.7000000000000001,0.2,0.0,0.0,0.64,0.96,1,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.93,1.2,0.61,0.91,0.3,0.0,0.65,1.17,0.44,1,1
1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.68,1.2,0.28,0.93,0.2,1.0,0.32,0.0,0.0,1,0
1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1.49,1.2,1.43,0.96,0.2,0.0,1.55,1.17,0.6,2,1
1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.48,0.3,0.45,0.93,0.3,0.0,0.52,1.56,0.56,1,1
1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1.09,1.2,0.6,0.58,0.3,0.0,0.71,0.0,0.0,1,0
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1.04,0.6,1.6300000000000001,0.39,0.1,1.0,1.81,0.0,0.0,1,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1.18,0.3,0.53,0.51,0.1,0.0,0.63,0.7000000000000001,0.32,2,1
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1.06,1.2,0.34,0.48,0.1,0.0,0.48,0.9,0.36,1,1
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.22,0.3,1.0,0.76,0.2,0.0,1.3900000000000001,2.21,0.9500000000000001,1,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,2.57,1.2,1.84,1.6500000000000001,0.1,0.0,2.25,2.34,1.36,2,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.61,0.6,0.16,0.28,0.1,0.0,0.21,0.4,0.3,1,1
1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0.88,1.2,0.0,0.46,0.1,0.0,0.0,0.48,0.7000000000000001,2,1
1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2.86,0.3,1.76,2.3000000000000003,0.2,0.0,2.25,1.36,0.92,2,1
1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.92,0.3,0.6,0.34,0.3,0.0,0.74,1.04,0.48,1,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.09,1.2,0.44,1.51,0.1,0.0,0.53,1.4000000000000001,0.76,2,1
1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1.97,0.3,4.32,1.12,0.3,0.0,6.24,1.8,1.5,0,1
1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.92,1.2,0.45,0.34,0.1,0.0,0.6,0.0,0.0,1,0
1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,3.02,1.2,2.29,1.6500000000000001,0.1,0.0,3.1,2.5,1.24,2,1
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.06,0.3,1.19,0.41000000000000003,0.1,0.0,1.42,0.8,0.44,2,1
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.03,0.3,0.5700000000000001,0.92,0.1,0.0,0.63,0.72,0.55,2,1
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.18,0.6,0.72,0.73,0.1,0.0,0.86,1.3,0.84,1,1
1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1.95,0.3,1.53,1.1300000000000001,0.1,0.0,1.62,1.5,0.72,2,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,2.67,0.3,2.13,1.4000000000000001,0.3,0.0,2.66,2.5,1.6,2,1
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.29,0.3,2.62,1.12,0.2,0.0,3.5700000000000003,2.3000000000000003,1.8800000000000001,1,1
1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,3.0300000000000002,1.2,1.08,1.53,0.3,0.0,1.18,1.7,1.1,2,1
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.75,1.2,0.89,1.2,0.2,0.0,0.9,1.3,0.6,2,1
1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1.96,1.2,0.48,1.26,0.3,0.0,0.52,1.2,1.17,2,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1.02,0.6,0.0,0.91,0.3,0.0,0.0,0.0,0.0,0,0
1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1.11,0.6,0.0,0.36,0.1,0.0,0.0,0.6,0.25,2,1
1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.82,0.3,0.59,1.0,0.2,0.0,0.8200000000000001,2.73,1.5,1,1
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.36,0.3,0.9400000000000001,0.63,0.2,0.0,1.33,2.47,1.6500000000000001,1,1
1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1.46,0.6,0.81,0.91,0.2,1.0,0.88,1.95,0.9,1,1
0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0.51,1.2,1.57,0.3,0.3,0.0,2.09,0.0,0.0,1,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.69,1.2,0.52,2.13,0.1,0.0,0.62,0.0,0.0,1,0
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.06,0.3,1.43,0.37,0.3,0.0,1.67,0.64,0.71,2,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.71,0.3,0.1,0.47000000000000003,0.1,1.0,0.12,0.68,0.15,1,1
1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.96,1.2,0.34,0.51,0.3,0.0,0.4,1.3,0.48,1,1
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1.9100000000000001,1.2,0.81,1.08,0.2,0.0,0.91,1.12,0.68,2,1
1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2.4,0.3,1.3,0.9500000000000001,0.3,0.0,1.49,1.36,1.17,1,1
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.92,1.2,0.72,0.48,0.1,0.0,0.9400000000000001,0.64,0.5,1,1
1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1.85,1.2,1.01,1.01,0.3,0.0,1.05,1.8,1.05,1,1
1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2.05,0.3,0.44,0.55,0.2,0.0,0.64,1.95,0.85,1,1
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.98,1.2,1.48,1.4000000000000001,0.3,0.0,1.56,2.0,1.1500000000000001,1,1
1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1.17,1.2,0.0,0.45,0.1,1.0,0.0,1.17,0.65,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.2,0.26,0.6,0.1,0.0,0.4,0.8,0.3,2,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1.26,1.2,1.36,0.58,0.1,0.0,1.76,1.3,0.71,1,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,2.42,0.3,1.08,0.98,0.3,0.0,1.22,1.2,1.17,1,1
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.72,0.6,0.81,1.19,0.3,0.0,0.92,2.1,1.1,1,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.12,0.3,0.26,0.56,0.3,1.0,0.32,0.0,0.0,1,0
1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2.86,0.3,1.58,2.36,0.3,0.0,1.84,1.7,1.1500000000000001,2,1
1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1.04,0.3,0.0,0.9,0.3,0.0,0.0,1.4000000000000001,4.0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0.77,0.6,0.47000000000000003,0.55,0.1,0.0,0.53,0.91,0.52,2,1
1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.47000000000000003,0.3,0.0,0.25,0.2,1.0,0.0,0.4,1.09,0,1
1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.27,0.3,1.7,0.79,0.2,0.0,2.45,2.34,1.35,1,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1.68,0.6,0.0,1.31,0.3,1.0,0.0,0.0,0.0,0,0
1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.9000000000000001,0.3,0.46,1.16,0.3,0.0,0.58,0.88,0.84,1,1
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.54,0.3,0.0,0.21,0.2,0.0,0.0,0.78,0.3,0,1
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6,0.3,0.67,1.24,0.3,0.0,0.76,1.0,0.6,2,1
1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1.08,0.6,0.48,0.5700000000000001,0.1,0.0,0.56,0.91,0.52,1,1
1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,3.5,1.2,1.12,1.87,0.1,0.0,1.46,2.6,1.62,2,1
1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2.3000000000000003,0.3,1.08,1.17,0.3,0.0,1.12,1.52,2.0100000000000002,2,1
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.6600000000000001,1.2,0.96,0.9,0.2,0.0,1.08,1.56,0.85,1,1
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,1.2,0.67,0.9,0.3,0.0,0.77,0.0,0.0,0,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.8300000000000001,0.3,2.3000000000000003,0.41000000000000003,0.3,0.0,3.33,0.0,0.0,0,0
0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2.68,1.2,0.8300000000000001,1.22,0.1,1.0,1.33,0.0,0.0,0,0
0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0.92,0.6,0.0,0.68,0.3,0.0,0.0,0.8,0.45,0,1
1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0.58,1.2,0.0,0.36,0.3,0.0,0.0,0.32,0.78,0,1
1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2.14,0.6,0.97,1.1400000000000001,0.1,0.0,1.23,2.6,1.56,1,1
1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2.2,0.6,2.11,0.84,0.3,0.0,2.81,1.82,0.68,0,1
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.43,1.2,0.4,0.46,0.1,1.0,0.53,1.43,0.84,0,1
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.5,0.3,1.76,0.56,0.2,0.0,2.45,1.36,0.84,2,1
1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1.6500000000000001,1.2,0.74,1.1400000000000001,0.3,0.0,0.81,1.2,1.04,1,1
1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.2,0.6,0.5,0.77,0.1,0.0,0.54,1.1,0.52,1,1
0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.79,0.6,4.18,0.5700000000000001,0.1,0.0,6.03,0.0,0.0,1,0
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,3.24,1.2,1.1,1.28,0.2,0.0,1.4000000000000001,2.16,1.28,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2.09,0.3,0.9,0.98,0.3,0.0,1.09,1.95,0.84,1,1
1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2.0,0.3,1.26,0.81,0.2,0.0,1.68,1.9000000000000001,1.69,1,1
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.86,0.3,0.86,1.06,0.1,0.0,0.91,1.2,0.6,2,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4000000000000001,0.3,0.43,0.8200000000000001,0.3,0.0,0.49,1.43,0.52,1,1
1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.09,1.2,1.75,0.9500000000000001,0.1,0.0,2.45,1.8,0.96,1,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1.16,0.3,0.38,0.73,0.1,0.0,0.43,1.12,0.65,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1.86,1.2,1.26,1.11,0.1,0.0,1.61,1.52,1.4000000000000001,1,1
1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.61,0.6,0.54,1.52,0.1,0.0,0.6,1.3,1.04,2,1
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0.3,0.68,0.45,0.1,0.0,0.8,0.72,0.5,2,1
0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1.1,1.2,0.0,0.66,0.3,0.0,0.0,0.0,0.0,0,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.5700000000000001,1.2,2.0100000000000002,0.31,0.1,0.0,3.5700000000000003,0.9,0.28,0,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.4,1.2,0.2,0.84,0.3,1.0,0.2,1.6,1.1500000000000001,1,1
